house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,verificationDate,description,SecurityDeposit,Status
2 BHK Apartment,700 sq ft,Tollygunge,Kolkata,22.49131775,88.34366608,12000,INR,1,Posted 3 years ago,2 bedroom 1 bathroom second floor unfurnished flat available for rent in Tollygunge near maha Nayak Uttam Kumar metro station urgent client call me only prime location south facing open,"24,000",Unfurnished
5 BHK Independent Floor,"3,000 sq ft",Gariahat,Kolkata,22.51576614,88.36568451,350000,INR,3,Posted a year ago,"Well designed 5 bhk builder floor is available at a prime location in Gariahat. It has a built-up area of 3000 sqft and is available for rent at Rs. 3.50 lac per month (negotiable). The house is unfurnished. It is located on the 3rd floor(out of a total of 3 floor(s)). Its main door is facing southeast direction. The property has 3 bathrooms and 3 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details. "," 10,00,000",Unfurnished
3 BHK Apartment,"1,464 sq ft",Rajarhat,Kolkata,22.63253021,88.46417999,16000,INR,3,Posted 3 years ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in Purti Group Star, one of the most prestigious projects of Rajarhat. It has an area of 1464 sqft . The property is available at a monthly rental of Rs. 16,000 . It is an unfurnished property. It is on 4th floor. The building has a total of 10 floor(s). It has rain water harvesting as well as power backup. The project also has club house, car parking, garden, community hall, swimming pool, lift available, jogging track and gymnasium. It is facing south direction. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact us for more details. ","32,000",Unfurnished
3 BHK Apartment,"2,000 sq ft",Rajarhat,Kolkata,22.63412094,88.44322205,70000,INR,3,Posted a year ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in One Stop Home New Project, one of the most prestigious projects of Rajarhat. It has area of 2000 sqft and is available at a rent of Rs. 70,000. It has 2 wardrobe, 1 tv, 1 refrigerator and 1 sofa. It also has 1 washing machine, 1 wifi, 1 dining table, 1 gas connection, 3 ac and 3 bed. The property has 3 bathrooms and 2 balconies. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. "," 2,10,000",Furnished
2 BHK Independent Floor,950 sq ft,Bansdroni,Kolkata,22.47187042,88.36006927,9000,INR,1,Posted 4 years ago,Bansdroni is a residential neighbourhood located in south 24 Parganas district of Kolkata . It is connected to the central localities of Kolkata via the Netaji Subhash Chandra Bose Road. The...,"10,000",Semi-Furnished
3 BHK Apartment,"1,400 sq ft",City Center,Kolkata,23.54336548,87.30422211,40000,INR,2,Posted 4 years ago,"It's fully furnished flat near city center 2, 5 minutes form airport, eco Park just 5 minutes it's multistage complex, 3 room, 2 bath, 2 balcony south facing"," 1,20,000",Furnished
3 BHK Apartment,"3,239 sq ft",New Town,Kolkata,22.5810833,88.49833679,60000,INR,3,Posted 4 years ago,"Its nri complex in Action area 2 near tcs and eco space. Its fully furnished luxurious and comfortable flat, 3bhk 3 bath 2 balcony with servent quarter"," 1,20,000",Furnished
1 BHK Apartment,350 sq ft,Metropolitan,Kolkata,22.51639938,88.39624786,10000,INR,1,Posted 4 years ago,"It has area of 350 sqft and is available at a rent of Rs. 10,000. It is an unfurnished property. Itâs on 1st floor out of 4 floors building. It is facing south direction. It has 1 bathroom and 1 balcony. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Kindly call us for details. ","10,000",Unfurnished
5 BHK Apartment,"3,600 sq ft",Dalhousie,Kolkata,22.57078743,88.35018158,300000,INR,3,Posted 4 years ago,This property situated on prime location at dalhoushi lalita gate .there have lift in a building.this apratment rent floor on 9th floor.this is office uses.," 1,00,000",Furnished
2 BHK Apartment,750 sq ft,Chingrighata Flyover,Kolkata,22.55987358,88.4121933,8500,INR,1,Posted 4 years ago,2 bhk flat rent in chingrighata .. it has 2 bedrooms + 1 bathroom+1 living room+1 kitchen and a small balcony with 3 lights and 2 fans and 1 bed built up area is 750 sq feet monthly rent 8500 and deposit money 8500 with 200 maintenance charge ... all the connectivity are too close like market road school college hospital and most important transport connectivity highly good . all tenant are allowed like living and students family and bachelors,"8,500",Unfurnished
2 BHK Apartment,"1,030 sq ft",Rajarhat,Kolkata,22.63559532,88.45768738,27000,INR,2,Posted 3 years ago,"Its 2 Bhk fully furnished flat near city center 2 opposite derozio cllg, its multistage complex gym swimming pool park security services intercom 5 minutes form airport","54,000",Furnished
2 BHK Apartment,960 sq ft,New Town,Kolkata,22.61730957,88.48084259,10000,INR,1,Posted 2 years ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Bengal DCL Malancha, one of the most prestigious projects of New Town. It has an area of 960 sqft with a carpet area of 720 sqft . The property is available at a monthly rental of Rs. 10,000 . It is an unfurnished property. It has gymnasium as well as swimming pool. The project also has club house, jogging track, intercom, childrenâs play area which includes sand pits for safety, 24 x 7 security, power backup, cafeteria and car parking. The property has 1 bathroom and 1 balcony. It is well connected to the city areas. If you are interested, please contact us for more details. ","20,000",Unfurnished
2 BHK Apartment,"1,200 sq ft",New Town,Kolkata,22.59167671,88.46937561,20000,INR,2,Posted 2 years ago,"A 2 bhk property is available for rental in Rishinox Buildwell Ecoview, New Town, Kolkata. It has area of 1200 sqft and is available at a rent of Rs. 20,000. It has gymnasium as well as cctv. The project also has swimming pool, club house, car parking, full power backup, children's play area and lift(s). Its main door is facing southwest direction. The property has 2 bathrooms and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact for more details. ","40,000",Semi-Furnished
1 RK Studio Apartment,227 sq ft,Prince Anwar Shah Rd,Kolkata,22.50198936,88.35656738,49940,INR,1,Posted 3 years ago,"Itâs a studio apartment situated in Prince Anwar Shah Rd. It has an area of 227 sqft . The property is available at a monthly rental of Rs. 50,000 (negotiable ). It is a semi-furnished property. It is located on the ground floor(out of a total of 6 floor(s)). It has 1 bathroom and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,750 sq ft,Garia,Kolkata,22.46273041,88.38827515,8000,INR,1,Posted 2 years ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Garia. It has a built-up area of 750 sqft and is available for rent at Rs. 8,000 per month (negotiable). It is an unfurnished property. It is located on the 2nd floor(out of a total of 4 floor(s)). It is facing south direction. The property has 1 bathroom and 1 balcony. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Contact us for more details. ","8,000",Unfurnished
3 BHK Apartment,"1,448 sq ft",Tollygunge,Kolkata,22.46489525,88.3339386,25000,INR,3,Posted 2 years ago,"It has area of 1448 sqft and is available at a rent of Rs. 25,000. It is an unfurnished property. Itâs on 3rd floor out of 4 floors building. It has reserved parking as well as closed car parking. The project also has cctv, swimming pool, indoor games, visitor parking, 24 x 7 security, club house, children's play area and rain water harvesting. Its main door is facing southeast direction. It is made in way to provide a comfortable living. It is well connected to the city areas. ","75,000",Unfurnished
2 BHK Apartment,950 sq ft,Rajarhat,Kolkata,22.63368225,88.46756744,13000,INR,2,Posted 3 years ago,"A spacious 2 bhk multistorey apartment is available for rental in Loharuka Group Green Heights, Rajarhat, Kolkata. It is on the 9th floor of the building (total number of floors are 10). It has staff quarter as well as jogging track. The project also has swimming pool, club house, landscaped gardens, school, atm, power backup, 24 x 7 security and indoor games. The property has 2 bathrooms and 1 balcony. The site is in close proximity to various civic utilities. ","26,000",Unfurnished
2 BHK Apartment,850 sq ft,Madhyamgram,Kolkata,22.68111992,88.45835114,18000,INR,2,Posted 3 years ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Reside Group Aponaloy Phase II. It has area of 850 sqft and is available at a rent of Rs. 18,000. It is a furnished property. Furnishings include 1 refrigerator, 1 sofa, 1 washing machine, 1 wifi, 1 microwave, 1 dining table, 1 gas connection, 1 modular kitchen, 2 wardrobe, 2 bed, 3 ac and 1 tv. It is located on the 4th floor(out of a total of 4 floor(s)). Its main door is facing south direction. The property has 2 bathrooms and 1 balcony. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ","36,000",Furnished
3 BHK Apartment,"1,855 sq ft",New Town,Kolkata,22.6212101,88.48189545,26000,INR,3,Posted 3 years ago,"Itâs a 3.5 bhk multistorey apartment situated in Sureka Group Sunrise Symphony, New Town, Kolkata. The house is fully-furnished. It is a good condition flat for rent immediately contact me.","50,000",Furnished
3 BHK Apartment,"2,650 sq ft",Alipore,Kolkata,22.51594353,88.33100128,100000,INR,3,Posted 3 years ago,"This flat is in a posh location.
Calm, quiet and peaceful neighborhood.
The building has all modern amenities.
Spacious living and bedrooms, ample natural light and breeze.
The flat comes with car parking and servant's quarter.
ready to move in in in condition.
We have the maximum options of luxury properties in Kolkata
For enquiry, Please Call"," 3,00,000",Semi-Furnished
3 BHK Apartment,"2,250 sq ft",Alipore,Kolkata,22.51594353,88.33100128,70000,INR,3,Posted 3 years ago,"This flat is in a posh location.
Calm, quiet and peaceful neighborhood.
The building has all modern amenities.
Spacious living and bedrooms, ample natural light and breeze.
The flat comes with car parking and servant's quarter.
ready to move in in in condition.
We have the maximum options of luxury properties in Kolkata
For enquiry, Please Call"," 2,10,000",Semi-Furnished
4 BHK Apartment,"4,050 sq ft",Ballygunge,Kolkata,22.53556442,88.36199951,250000,INR,4,Posted 3 years ago,"This flat is in a posh location.
Calm, quiet and peaceful neighborhood.
The building has all modern amenities.
Spacious living and bedrooms, ample natural light and breeze.
The flat comes with car parking and servant's quarter.
ready to move in in in condition.
We have the maximum options of luxury properties in Kolkata
For enquiry, Please Call"," 7,50,000",Furnished
3 BHK Apartment,"3,250 sq ft",Alipore,Kolkata,22.51594353,88.33100128,150000,INR,3,Posted 3 years ago,"This flat is in a posh location.
Calm, quiet and peaceful neighborhood.
The building has all modern amenities.
Spacious living and bedrooms, ample natural light and breeze.
The flat comes with car parking and servant's quarter.
ready to move in in in condition.
We have the maximum options of luxury properties in Kolkata
For enquiry, Please Call"," 4,50,000",Unfurnished
3 BHK Apartment,"1,950 sq ft",Park Street,Kolkata,22.54405022,88.3649826,70000,INR,3,Posted 3 years ago,"This flat is in a posh location.
Calm, quiet and peaceful neighborhood.
The building has all modern amenities.
Spacious living and bedrooms, ample natural light and breeze.
The flat comes with car parking and servant's quarter.
ready to move in in in condition.
We have the maximum options of luxury properties in Kolkata
For enquiry, Please Call"," 2,10,000",Semi-Furnished
